State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
1,3,10,88101,1,30.497478000000005,-87.880258,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,2,0.0,0.0,Certification not required,0,6.535714,2.802012,15.4,2017-03-23 00:00,11.9,2017-03-20 00:00,10.5,2017-03-05 00:00,9.2,2017-03-11 00:00,,,,,15.4,15.4,11.9,10.5,8.0,5.7,3.8,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, 1 PIRATE DRIVE, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,"Daphne-Fairhope-Foley, AL",2017-05-18
1,27,1,88101,1,33.284928,-85.803608,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,27,22,N,27,122,0,5,0.0,0.0,Certification not required,0,8.851852000000001,4.694708,19.0,2017-03-17 00:00,17.4,2017-02-18 00:00,16.3,2017-02-21 00:00,15.0,2017-03-20 00:00,,,,,19.0,19.0,17.4,16.3,12.4,8.7,2.9,ASHLAND,ASHLAND AIRPORT,Alabama,Clay,Ashland,,2017-05-18
1,33,1002,88101,1,34.762619,-87.638097,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,7.65,3.7311129999999997,17.8,2017-03-05 00:00,14.8,2017-02-18 00:00,13.9,2017-02-21 00:00,11.8,2017-03-23 00:00,,,,,17.8,17.8,14.8,13.9,10.0,7.1,3.5,MUSCLE SHOALS,WILSON DAM RD AND 2ND ST.,Alabama,Colbert,Muscle Shoals,"Florence-Muscle Shoals, AL",2017-05-18
1,49,1003,88101,1,34.288567,-85.969858,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,8.083333,3.146436,14.8,2017-03-05 00:00,14.6,2017-02-18 00:00,13.1,2017-02-21 00:00,12.3,2017-01-16 00:00,,,,,14.8,14.8,14.6,13.1,9.6,8.2,4.2,CROSSVILLE,"13112 HWY.68 , CROSSVILLE AL. 35962",Alabama,DeKalb,Crossville,"Fort Payne, AL",2017-05-19
1,55,10,88101,1,33.991494,-85.99264699999999,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,9.073333,4.34066,17.5,2017-01-16 00:00,16.7,2017-03-05 00:00,16.0,2017-02-18 00:00,15.6,2017-02-21 00:00,,,,,17.5,17.5,16.7,16.0,11.9,8.2,3.9,GADSDEN C. COLLEGE,"1001 WALLACE DRIVE, GADSDEN, AL 35902",Alabama,Etowah,Gadsden,"Gadsden, AL",2017-05-18
1,69,3,88101,1,31.224783000000002,-85.390789,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,1.0,1.0,Certification not required,0,9.772414,8.039363,47.7,2017-01-13 00:00,18.3,2017-03-05 00:00,15.2,2017-03-17 00:00,13.4,2017-03-23 00:00,,,,,47.7,47.7,18.3,15.2,10.4,7.7,5.0,DOTHAN (CIVIC CENTER),126 NORTH ST. ANDREWS STREET (CIVIC CENTER),Alabama,Houston,Dothan,"Dothan, AL",2017-05-18
1,73,23,88101,1,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,8.975862,4.177205000000001,18.3,2017-03-23 00:00,17.0,2017-03-05 00:00,15.9,2017-02-18 00:00,14.0,2017-01-16 00:00,,,,,18.3,18.3,17.0,15.9,12.1,8.1,4.0,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2017-05-10
1,73,23,88101,2,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,0.0,0.0,Certification not required,0,8.723077,3.5440449999999997,15.8,2017-02-18 00:00,12.9,2017-02-06 00:00,11.7,2017-03-20 00:00,10.7,2017-02-12 00:00,,,,,15.8,15.8,15.8,12.9,10.7,8.1,3.2,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2017-05-10
1,73,23,88101,3,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),Concurred Events Excluded,83,23,N,83,365,0,0,0.0,0.0,Certification not required,0,8.710842999999999,4.387538,21.7,2017-01-15 00:00,20.7,2017-03-23 00:00,18.6,2017-04-14 00:00,17.8,2017-04-13 00:00,,,,,21.7,20.7,17.3,15.1,11.4,7.5,4.2,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2017-05-26
1,73,23,88101,3,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),Events Inclucded,83,23,N,83,365,0,0,0.0,0.0,Certification not required,0,8.710842999999999,4.387538,21.7,2017-01-15 00:00,20.7,2017-03-23 00:00,18.6,2017-04-14 00:00,17.8,2017-04-13 00:00,,,,,21.7,20.7,17.3,15.1,11.4,7.5,4.2,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2017-05-26
1,73,1005,88101,1,33.331111,-87.00361099999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,8.493333,3.459015,16.8,2017-03-05 00:00,13.9,2017-02-18 00:00,13.9,2017-02-27 00:00,12.4,2017-02-21 00:00,,,,,16.8,16.8,13.9,13.9,11.0,8.6,4.9,McAdory, ROUTE 8 MCADORY,Alabama,Jefferson,,"Birmingham-Hoover, AL",2017-05-10
1,73,1005,88101,2,33.331111,-87.00361099999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0.0,0.0,Certification not required,0,8.093333,3.05087,13.6,2017-02-18 00:00,11.3,2017-01-31 00:00,10.8,2017-02-06 00:00,10.8,2017-02-12 00:00,,,,,13.6,13.6,13.6,11.3,10.8,8.2,2.9,McAdory, ROUTE 8 MCADORY,Alabama,Jefferson,,"Birmingham-Hoover, AL",2017-05-10
1,73,1010,88101,1,33.545278,-86.54916700000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0.0,0.0,Certification not required,0,8.573333,2.941687,15.4,2017-02-18 00:00,11.2,2017-02-06 00:00,10.2,2017-01-07 00:00,10.1,2017-02-12 00:00,,,,,15.4,15.4,15.4,11.2,10.1,9.1,3.9,Leeds, 201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2017-05-10
1,73,1010,88101,2,33.545278,-86.54916700000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0.0,0.0,Certification not required,0,8.62,2.9333549999999997,15.5,2017-02-18 00:00,11.3,2017-02-06 00:00,10.4,2017-01-07 00:00,10.1,2017-02-12 00:00,,,,,15.5,15.5,15.5,11.3,10.1,9.0,4.3,Leeds, 201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2017-05-10
1,73,2003,88101,1,33.499722,-86.92416700000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,8.986207,4.24489,22.0,2017-03-20 00:00,15.7,2017-03-05 00:00,13.8,2017-02-18 00:00,13.0,2017-02-06 00:00,,,,,22.0,22.0,15.7,13.8,11.9,9.1,4.4,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2017-05-10
1,73,2003,88101,2,33.499722,-86.92416700000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0.0,0.0,Certification not required,0,9.66,4.838801999999999,22.0,2017-03-20 00:00,14.8,2017-01-31 00:00,13.6,2017-02-18 00:00,12.9,2017-02-06 00:00,,,,,22.0,22.0,22.0,14.8,12.9,9.1,3.7,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2017-05-10
1,73,2059,88101,1,33.521427,-86.844112,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,14,23,N,14,61,0,1,0.0,0.0,Certification not required,0,9.592857,3.5508319999999998,16.4,2017-02-18 00:00,13.3,2017-01-31 00:00,12.7,2017-02-06 00:00,12.6,2017-03-20 00:00,,,,,16.4,16.4,16.4,13.3,12.6,9.7,3.8,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2017-05-10
1,89,14,88101,1,34.687761,-86.586362,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,18,15,N,18,122,0,2,0.0,0.0,Certification not required,0,7.5833330000000005,4.046676000000001,18.9,2017-02-18 00:00,11.7,2017-02-21 00:00,10.7,2017-01-16 00:00,10.4,2017-01-07 00:00,,,,,18.9,18.9,18.9,11.7,10.1,7.0,3.0,HUNTSVILLE OLD AIRPORT,2201 AIRPORT ROAD,Alabama,Madison,Huntsville,"Huntsville, AL",2017-04-21
1,89,14,88101,2,34.687761,-86.586362,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,9,15,N,9,61,0,1,0.0,0.0,Certification not required,0,8.755556,4.320333,18.5,2017-02-18 00:00,10.2,2017-01-07 00:00,10.2,2017-02-12 00:00,8.9,2017-02-06 00:00,,,,,18.5,18.5,18.5,18.5,10.2,8.7,2.9,HUNTSVILLE OLD AIRPORT,2201 AIRPORT ROAD,Alabama,Madison,Huntsville,"Huntsville, AL",2017-04-21
1,97,3,88101,1,30.770181,-88.087761,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,2,0.0,0.0,Certification not required,0,7.635714,3.185176,17.7,2017-03-23 00:00,13.0,2017-03-17 00:00,12.5,2017-03-20 00:00,10.9,2017-03-05 00:00,,,,,17.7,17.7,13.0,12.5,9.1,7.2,4.3,CHICKASAW,"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",Alabama,Mobile,Chickasaw,"Mobile, AL",2017-05-18
1,101,1002,88101,1,32.412811,-86.26339399999999,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,9.81,5.592689,28.2,2017-03-05 00:00,22.1,2017-02-21 00:00,15.7,2017-02-27 00:00,15.6,2017-03-17 00:00,,,,,28.2,28.2,22.1,15.7,12.6,8.7,4.9,"MOMS, ADEM","1350 COLISEUM BLVD, MONTGOMERY, ALABAMA",Alabama,Montgomery,Montgomery,"Montgomery, AL",2017-05-18
1,101,1002,88101,2,32.412811,-86.26339399999999,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0.0,0.0,Certification not required,0,8.686667,3.672848,15.3,2017-02-06 00:00,14.1,2017-02-18 00:00,12.4,2017-01-13 00:00,11.4,2017-03-20 00:00,,,,,15.3,15.3,15.3,14.1,11.4,8.8,4.3,"MOMS, ADEM","1350 COLISEUM BLVD, MONTGOMERY, ALABAMA",Alabama,Montgomery,Montgomery,"Montgomery, AL",2017-05-18
1,103,11,88101,1,34.530716999999996,-86.967536,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,2,0.0,0.0,Certification not required,0,7.3964289999999995,3.562093,15.5,2017-02-18 00:00,13.2,2017-03-05 00:00,13.1,2017-03-20 00:00,12.9,2017-02-21 00:00,,,,,15.5,15.5,13.2,13.1,9.7,7.0,3.1,"DECATUR, Alabama","P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",Alabama,Morgan,Decatur,"Decatur, AL",2017-05-18
1,113,3,88101,1,32.437028000000005,-84.99965300000001,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,24,20,N,24,122,0,0,0.0,0.0,Certification not required,0,11.2125,7.073053999999999,28.4,2017-03-23 00:00,27.0,2017-02-18 00:00,19.2,2017-03-05 00:00,19.0,2017-03-17 00:00,,,,,28.4,28.4,27.0,19.2,15.2,10.2,3.6,PHENIX CITY - SOUTH GIRARD SCHOOL,"510 6th Place South, Phenix City, Alabama  36869",Alabama,Russell,Phenix City,"Columbus, GA-AL",2017-05-18
1,113,3,88101,2,32.437028000000005,-84.99965300000001,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,21,17,N,21,122,0,3,0.0,0.0,Certification not required,0,11.771429,7.3689990000000005,28.8,2017-03-23 00:00,27.2,2017-02-18 00:00,19.5,2017-03-05 00:00,19.1,2017-03-17 00:00,,,,,28.8,28.8,27.2,19.5,14.8,10.2,4.5,PHENIX CITY - SOUTH GIRARD SCHOOL,"510 6th Place South, Phenix City, Alabama  36869",Alabama,Russell,Phenix City,"Columbus, GA-AL",2017-05-18
1,121,2,88101,1,33.27947,-86.349438,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,9.117241,4.6831059999999995,20.9,2017-03-05 00:00,18.8,2017-03-23 00:00,15.3,2017-02-21 00:00,14.8,2017-02-18 00:00,,,,,20.9,20.9,18.8,15.3,12.4,8.6,3.7,CHILDERSBURG,300 1ST ST. SOUTHEAST,Alabama,Talladega,Childersburg,"Talladega-Sylacauga, AL",2017-05-18
1,125,4,88101,1,33.189931,-87.484189,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,26,21,N,26,122,0,4,0.0,0.0,Certification not required,0,7.469231,3.489615,18.4,2017-03-05 00:00,11.4,2017-03-29 00:00,10.7,2017-01-31 00:00,10.5,2017-03-20 00:00,,,,,18.4,18.4,11.4,10.7,10.0,7.2,3.4,"VA, TUSCALOOSA",3701 LOOP ROAD EAST,Alabama,Tuscaloosa,Tuscaloosa,"Tuscaloosa, AL",2017-05-18
2,170,12,88101,3,61.598898,-149.10622,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,88,24,N,88,365,0,0,0.0,0.0,Certification not required,0,4.970455,4.559521,25.7,2017-01-01 00:00,21.5,2017-01-02 00:00,17.9,2017-01-03 00:00,14.1,2017-02-02 00:00,,,,,25.7,21.5,11.6,10.8,6.5,3.7,0.4,Palmer,SOUTH GULKANA STREET,Alaska,Matanuska-Susitna ,Palmer,"Anchorage, AK",2017-05-17
4,1,1235,88101,1,35.880404,-109.43800300000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2017,Micrograms/cubic meter (LC),Events Inclucded,20,33,N,20,61,20,0,0.0,0.0,Certification not required,0,1.87,1.277786,5.1,2017-04-01 00:00,4.3,2017-04-13 00:00,3.4,2017-04-19 00:00,3.0,2017-03-20 00:00,,,,,5.1,5.1,5.1,4.3,2.9,1.4,0.7,Nazlini,"Indian Route 27, Mile Post 14, 1/4 Mi N. Power Line Rd.",Arizona,Apache,Nazlini (Trading Post),,2017-05-19
4,1,1235,88101,2,35.880404,-109.43800300000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2017,Micrograms/cubic meter (LC),Events Inclucded,20,33,N,20,61,20,0,0.0,0.0,Certification not required,0,1.995,1.350039,5.1,2017-04-01 00:00,4.8,2017-04-13 00:00,3.4,2017-04-19 00:00,3.4,2017-04-25 00:00,,,,,5.1,5.1,5.1,4.8,2.9,1.6,0.7,Nazlini,"Indian Route 27, Mile Post 14, 1/4 Mi N. Power Line Rd.",Arizona,Apache,Nazlini (Trading Post),,2017-05-19
4,3,1005,88101,3,31.3492,-109.53968300000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,86,24,N,86,365,0,0,0.0,0.0,Certification not required,0,4.188372,2.236984,13.0,2017-02-12 00:00,10.4,2017-03-31 00:00,8.8,2017-01-01 00:00,8.8,2017-01-18 00:00,,,,,13.0,10.4,7.5,6.8,5.6,3.8,1.6,DOUGLAS RED CROSS,1445-1449 15TH STREET,Arizona,Cochise,Douglas,"Sierra Vista-Douglas, AZ",2017-04-24
4,12,8000,88101,3,34.2439,-113.5586,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,84,23,N,84,365,0,0,0.0,0.0,Certification not required,0,5.580952,2.051181,11.1,2017-01-13 00:00,10.9,2017-03-30 00:00,10.4,2017-01-20 00:00,9.2,2017-01-12 00:00,,,,,11.1,10.9,8.9,8.5,7.2,5.0,3.4,ALAMO LAKE,ALAMO LAKE STATE PARK,Arizona,La Paz,Wenden,,2017-04-21
4,13,19,88101,2,33.48385,-112.14256999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,7,23,N,7,30,0,0,0.0,0.0,Certification not required,0,13.442857,9.063637,30.0,2017-01-07 00:00,20.2,2017-01-31 00:00,15.0,2017-01-19 00:00,9.5,2017-03-20 00:00,,,,,30.0,30.0,30.0,30.0,20.2,9.5,4.0,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2017-05-02
4,13,19,88101,3,33.48385,-112.14256999999999,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,0,1.0,1.0,Certification not required,0,12.279661,6.860803,36.2,2017-01-08 00:00,30.2,2017-01-07 00:00,27.4,2017-01-29 00:00,22.9,2017-01-09 00:00,,,,,36.2,30.2,27.4,20.1,16.0,11.1,4.6,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2017-05-02
4,13,1003,88101,3,33.41045,-111.86506999999999,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,56,15,N,56,365,0,0,0.0,0.0,Certification not required,0,7.701786,2.5924009999999997,13.3,2017-01-04 00:00,13.3,2017-01-18 00:00,12.5,2017-01-14 00:00,12.1,2017-02-10 00:00,,,,,13.3,13.3,12.5,10.8,9.4,7.9,3.9,MESA,"310 S BROOKS, MESA",Arizona,Maricopa,Mesa,"Phoenix-Mesa-Scottsdale, AZ",2017-05-02
4,13,1004,88101,3,33.56033,-112.06626000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,0,0.0,0.0,Certification not required,0,8.361017,2.9723450000000002,13.8,2017-01-07 00:00,13.4,2017-01-13 00:00,13.4,2017-01-17 00:00,13.3,2017-01-18 00:00,,,,,13.8,13.4,13.4,12.8,10.6,8.9,4.1,NORTH PHOENIX,"601 E BUTLER DR & N 6TH ST,PHOENIX",Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2017-05-02
4,13,2001,88101,3,33.57454,-112.19196000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,0,0.0,0.0,Certification not required,0,7.288136,3.168818,13.8,2017-01-22 00:00,12.7,2017-01-19 00:00,12.6,2017-01-13 00:00,12.0,2017-01-18 00:00,,,,,13.8,12.7,12.6,11.6,10.1,7.1,3.3,GLENDALE,"6000 W OLIVE AVE,GLENDALE",Arizona,Maricopa,Glendale,"Phoenix-Mesa-Scottsdale, AZ",2017-05-02
4,13,4003,88101,3,33.40316,-112.07533000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,0,0.0,0.0,Certification not required,0,9.357627,4.2488209999999995,22.0,2017-01-29 00:00,17.6,2017-01-14 00:00,15.9,2017-02-04 00:00,15.7,2017-02-05 00:00,,,,,22.0,17.6,15.9,14.9,12.2,8.9,3.4,SOUTH PHOENIX,"33 W TAMARISK AVE, PHOENIX",Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2017-05-02
4,13,4005,88101,3,33.4124,-111.93473,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,0,0.0,0.0,Certification not required,0,7.140678,2.887793,13.8,2017-01-17 00:00,13.7,2017-01-04 00:00,13.4,2017-01-14 00:00,12.1,2017-01-18 00:00,,,,,13.8,13.7,13.4,10.7,9.4,6.8,3.4,TEMPE,"1525 S COLLEGE AVE, TEMPE",Arizona,Maricopa,Tempe,"Phoenix-Mesa-Scottsdale, AZ",2017-05-02
4,13,4019,88101,3,33.39625,-111.967972,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,0,0.0,0.0,Certification not required,0,7.9254240000000005,2.879571,14.6,2017-01-04 00:00,13.3,2017-01-17 00:00,13.1,2017-01-01 00:00,12.7,2017-01-14 00:00,,,,,14.6,13.3,13.1,12.2,9.6,7.6,4.3,Diablo,"1919 W Fairmont Dr., Tempe, AZ",Arizona,Maricopa,Tempe,"Phoenix-Mesa-Scottsdale, AZ",2017-05-02
4,13,9812,88101,3,33.4265,-112.11814,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,0,0.0,0.0,Certification not required,0,10.354237,5.055803,27.1,2017-01-29 00:00,21.5,2017-01-08 00:00,17.5,2017-01-04 00:00,17.3,2017-01-10 00:00,,,,,27.1,21.5,17.5,15.7,14.1,10.2,3.8,DURANGO COMPLEX,2702 AC ESTER BROOK BLVD,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2017-05-02
